id,book_url,source,sample_size,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,star_5_pct,star_4_pct,star_3_pct,star_2_pct,star_1_pct,want_to_read,reading,read,crawled_at
201,https://book.douban.com/subject/20421947/,official,,,,,,,52.4,38.5,8.2,0.6,0.2,56263,4346,116265,
202,https://book.douban.com/subject/20421947/,derived,20.0,12.0,8.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,56263,4346,116265,
203,https://book.douban.com/subject/20424526/,official,,,,,,,76.3,19.8,2.9,0.4,0.6,151427,13690,106259,
204,https://book.douban.com/subject/20424526/,derived,19.0,14.0,3.0,1.0,0.0,1.0,73.6842,15.7895,5.2632,0.0,5.2632,151427,13690,106259,
205,https://book.douban.com/subject/20428302/,official,,,,,,,61.2,31.0,6.7,0.8,0.4,100090,3534,57023,
206,https://book.douban.com/subject/20428302/,derived,19.0,15.0,2.0,1.0,1.0,0.0,78.9474,10.5263,5.2632,5.2632,0.0,100090,3534,57023,
207,https://book.douban.com/subject/20440644/,official,,,,,,,63.7,26.6,7.4,1.3,1.0,118786,15774,64030,
208,https://book.douban.com/subject/20440644/,derived,20.0,9.0,2.0,5.0,1.0,3.0,45.0,10.0,25.0,5.0,15.0,118786,15774,64030,
209,https://book.douban.com/subject/2046236/,official,,,,,,,79.3,16.5,3.5,0.3,0.4,31555,3332,27773,
210,https://book.douban.com/subject/2046236/,derived,20.0,14.0,6.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,31555,3332,27773,
211,https://book.douban.com/subject/2046909/,official,,,,,,,78.9,17.8,2.9,0.2,0.1,55623,1504,125943,
212,https://book.douban.com/subject/2046909/,derived,20.0,17.0,3.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,55623,1504,125943,
213,https://book.douban.com/subject/2068249/,official,,,,,,,63.2,31.0,5.3,0.2,0.1,32777,841,52362,
214,https://book.douban.com/subject/2068249/,derived,19.0,13.0,4.0,2.0,0.0,0.0,68.4211,21.0526,10.5263,0.0,0.0,32777,841,52362,
215,https://book.douban.com/subject/2070844/,official,,,,,,,51.9,38.1,9.2,0.6,0.2,58661,3360,181572,
216,https://book.douban.com/subject/2070844/,derived,20.0,14.0,5.0,1.0,0.0,0.0,70.0,25.0,5.0,0.0,0.0,58661,3360,181572,
217,https://book.douban.com/subject/2136140/,official,,,,,,,51.9,38.5,9.1,0.5,0.1,36973,1943,106665,
218,https://book.douban.com/subject/2136140/,derived,19.0,9.0,10.0,0.0,0.0,0.0,47.3684,52.6316,0.0,0.0,0.0,36973,1943,106665,
219,https://book.douban.com/subject/21371175/,official,,,,,,,71.0,24.8,3.9,0.2,0.1,61104,1796,123518,
220,https://book.douban.com/subject/21371175/,derived,20.0,16.0,3.0,1.0,0.0,0.0,80.0,15.0,5.0,0.0,0.0,61104,1796,123518,
221,https://book.douban.com/subject/2143732/,official,,,,,,,58.4,34.4,6.7,0.4,0.1,112049,7101,207278,
222,https://book.douban.com/subject/2143732/,derived,20.0,15.0,5.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,112049,7101,207278,
223,https://book.douban.com/subject/2154960/,official,,,,,,,47.6,40.0,11.0,1.0,0.5,128405,5388,245705,
224,https://book.douban.com/subject/2154960/,derived,20.0,10.0,7.0,1.0,1.0,1.0,50.0,35.0,5.0,5.0,5.0,128405,5388,245705,
225,https://book.douban.com/subject/21570668/,official,,,,,,,70.7,24.2,4.4,0.5,0.2,26463,1079,20116,
226,https://book.douban.com/subject/21570668/,derived,19.0,12.0,6.0,1.0,0.0,0.0,63.1579,31.5789,5.2632,0.0,0.0,26463,1079,20116,
227,https://book.douban.com/subject/2158684/,official,,,,,,,64.8,29.6,5.1,0.3,0.1,31095,656,25293,
228,https://book.douban.com/subject/2158684/,derived,20.0,12.0,8.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,31095,656,25293,
229,https://book.douban.com/subject/2160556/,official,,,,,,,68.0,24.0,7.1,0.5,0.3,12866,486,55502,
230,https://book.douban.com/subject/2160556/,derived,19.0,15.0,3.0,1.0,0.0,0.0,78.9474,15.7895,5.2632,0.0,0.0,12866,486,55502,
231,https://book.douban.com/subject/21979017/,official,,,,,,,82.1,13.8,3.4,0.4,0.3,26661,1989,14411,
232,https://book.douban.com/subject/21979017/,derived,18.0,16.0,2.0,0.0,0.0,0.0,88.8889,11.1111,0.0,0.0,0.0,26661,1989,14411,
233,https://book.douban.com/subject/2253380/,official,,,,,,,65.2,28.6,5.4,0.5,0.3,77372,4235,78984,
234,https://book.douban.com/subject/2253380/,derived,20.0,13.0,7.0,0.0,0.0,0.0,65.0,35.0,0.0,0.0,0.0,77372,4235,78984,
235,https://book.douban.com/subject/2284311/,official,,,,,,,52.2,36.8,9.9,0.9,0.3,54268,11456,93852,
236,https://book.douban.com/subject/2284311/,derived,20.0,11.0,7.0,1.0,0.0,1.0,55.0,35.0,5.0,0.0,5.0,54268,11456,93852,
237,https://book.douban.com/subject/24257229/,official,,,,,,,60.8,31.4,6.9,0.6,0.2,111929,10526,131022,
238,https://book.douban.com/subject/24257229/,derived,20.0,15.0,5.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,111929,10526,131022,
239,https://book.douban.com/subject/24382569/,official,,,,,,,49.1,40.7,9.3,0.7,0.2,88294,2022,86915,
240,https://book.douban.com/subject/24382569/,derived,20.0,13.0,5.0,2.0,0.0,0.0,65.0,25.0,10.0,0.0,0.0,88294,2022,86915,
241,https://book.douban.com/subject/24531956/,official,,,,,,,84.5,13.5,1.8,0.2,0.2,48261,3755,189505,
242,https://book.douban.com/subject/24531956/,derived,15.0,13.0,2.0,0.0,0.0,0.0,86.6667,13.3333,0.0,0.0,0.0,48261,3755,189505,
243,https://book.douban.com/subject/24754316/,official,,,,,,,53.4,35.9,9.6,0.7,0.3,40875,1201,164834,
244,https://book.douban.com/subject/24754316/,derived,20.0,17.0,3.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,40875,1201,164834,
245,https://book.douban.com/subject/25796120/,official,,,,,,,57.7,31.7,8.9,1.2,0.5,90424,5467,77553,
246,https://book.douban.com/subject/25796120/,derived,20.0,17.0,3.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,90424,5467,77553,
247,https://book.douban.com/subject/25826936/,official,,,,,,,79.8,16.7,2.9,0.3,0.3,50702,5242,28480,
248,https://book.douban.com/subject/25826936/,derived,19.0,17.0,2.0,0.0,0.0,0.0,89.4737,10.5263,0.0,0.0,0.0,50702,5242,28480,
249,https://book.douban.com/subject/25829693/,official,,,,,,,64.4,28.5,6.2,0.7,0.3,120717,3004,69285,
250,https://book.douban.com/subject/25829693/,derived,20.0,13.0,5.0,0.0,2.0,0.0,65.0,25.0,0.0,10.0,0.0,120717,3004,69285,
251,https://book.douban.com/subject/25836270/,official,,,,,,,66.9,26.4,5.0,0.8,0.9,175830,14594,111186,
252,https://book.douban.com/subject/25836270/,derived,20.0,14.0,4.0,0.0,0.0,2.0,70.0,20.0,0.0,0.0,10.0,175830,14594,111186,
254,https://book.douban.com/subject/25884880/,derived,20.0,14.0,5.0,1.0,0.0,0.0,70.0,25.0,5.0,0.0,0.0,61731,2005,31566,
255,https://book.douban.com/subject/25887924/,official,,,,,,,83.4,13.2,2.8,0.4,0.3,162193,13660,62927,
256,https://book.douban.com/subject/25887924/,derived,19.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,162193,13660,62927,
257,https://book.douban.com/subject/25887933/,official,,,,,,,72.3,22.2,4.7,0.6,0.2,42121,2988,18621,
258,https://book.douban.com/subject/25887933/,derived,18.0,17.0,1.0,0.0,0.0,0.0,94.4444,5.5556,0.0,0.0,0.0,42121,2988,18621,
259,https://book.douban.com/subject/25897678/,official,,,,,,,60.3,32.4,6.5,0.5,0.2,45100,2895,56137,
260,https://book.douban.com/subject/25897678/,derived,20.0,11.0,6.0,3.0,0.0,0.0,55.0,30.0,15.0,0.0,0.0,45100,2895,56137,
261,https://book.douban.com/subject/25897884/,official,,,,,,,66.4,26.8,5.6,0.7,0.4,74525,2101,39334,
262,https://book.douban.com/subject/25897884/,derived,20.0,13.0,5.0,1.0,1.0,0.0,65.0,25.0,5.0,5.0,0.0,74525,2101,39334,
263,https://book.douban.com/subject/25912076/,official,,,,,,,65.0,28.4,5.6,0.7,0.2,104936,6883,46170,
264,https://book.douban.com/subject/25912076/,derived,19.0,14.0,4.0,0.0,1.0,0.0,73.6842,21.0526,0.0,5.2632,0.0,104936,6883,46170,
265,https://book.douban.com/subject/25935941/,official,,,,,,,75.8,20.6,2.9,0.3,0.3,62511,3229,20802,
266,https://book.douban.com/subject/25935941/,derived,20.0,15.0,5.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,62511,3229,20802,
267,https://book.douban.com/subject/25976544/,official,,,,,,,67.2,25.6,6.0,0.7,0.5,97035,8855,29780,
268,https://book.douban.com/subject/25976544/,derived,20.0,14.0,5.0,1.0,0.0,0.0,70.0,25.0,5.0,0.0,0.0,97035,8855,29780,
269,https://book.douban.com/subject/25985021/,official,,,,,,,64.2,29.1,5.8,0.6,0.3,302243,37376,266539,
270,https://book.douban.com/subject/25985021/,derived,19.0,11.0,5.0,1.0,1.0,1.0,57.8947,26.3158,5.2632,5.2632,5.2632,302243,37376,266539,
271,https://book.douban.com/subject/26171466/,official,,,,,,,79.9,16.4,2.4,0.6,0.7,74427,2748,28030,
272,https://book.douban.com/subject/26171466/,derived,18.0,16.0,2.0,0.0,0.0,0.0,88.8889,11.1111,0.0,0.0,0.0,74427,2748,28030,
274,https://book.douban.com/subject/26210487/,derived,20.0,15.0,5.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,76911,2284,46242,
275,https://book.douban.com/subject/26292535/,official,,,,,,,67.8,26.6,5.1,0.4,0.1,21708,428,26959,
276,https://book.douban.com/subject/26292535/,derived,20.0,14.0,5.0,1.0,0.0,0.0,70.0,25.0,5.0,0.0,0.0,21708,428,26959,
277,https://book.douban.com/subject/26295448/,official,,,,,,,51.3,37.2,10.2,1.0,0.3,108470,4724,53310,
278,https://book.douban.com/subject/26295448/,derived,19.0,15.0,4.0,0.0,0.0,0.0,78.9474,21.0526,0.0,0.0,0.0,108470,4724,53310,
279,https://book.douban.com/subject/26357614/,official,,,,,,,58.5,31.6,8.5,1.1,0.3,77425,2775,31903,
280,https://book.douban.com/subject/26357614/,derived,18.0,16.0,2.0,0.0,0.0,0.0,88.8889,11.1111,0.0,0.0,0.0,77425,2775,31903,
281,https://book.douban.com/subject/26362836/,official,,,,,,,66.5,27.1,5.5,0.7,0.3,177049,6818,167560,
282,https://book.douban.com/subject/26362836/,derived,20.0,13.0,4.0,1.0,1.0,1.0,65.0,20.0,5.0,5.0,5.0,177049,6818,167560,
283,https://book.douban.com/subject/26389895/,official,,,,,,,77.3,18.5,3.4,0.5,0.3,60756,4544,26896,
284,https://book.douban.com/subject/26389895/,derived,19.0,15.0,3.0,1.0,0.0,0.0,78.9474,15.7895,5.2632,0.0,0.0,60756,4544,26896,
285,https://book.douban.com/subject/26413154/,official,,,,,,,66.7,28.2,4.5,0.4,0.3,32671,1693,21834,
286,https://book.douban.com/subject/26413154/,derived,18.0,10.0,6.0,1.0,1.0,0.0,55.5556,33.3333,5.5556,5.5556,0.0,32671,1693,21834,
287,https://book.douban.com/subject/26425831/,official,,,,,,,52.7,37.1,8.9,1.0,0.3,137355,5349,103683,
288,https://book.douban.com/subject/26425831/,derived,20.0,10.0,6.0,2.0,1.0,1.0,50.0,30.0,10.0,5.0,5.0,137355,5349,103683,
289,https://book.douban.com/subject/26435510/,official,,,,,,,75.2,20.2,3.9,0.5,0.3,50163,2465,14827,
290,https://book.douban.com/subject/26435510/,derived,20.0,18.0,2.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,50163,2465,14827,
291,https://book.douban.com/subject/26545308/,official,,,,,,,88.4,10.3,1.1,0.1,0.2,29451,1891,34366,
292,https://book.douban.com/subject/26545308/,derived,18.0,13.0,3.0,1.0,0.0,1.0,72.2222,16.6667,5.5556,0.0,5.5556,29451,1891,34366,
293,https://book.douban.com/subject/26576861/,official,,,,,,,59.1,32.0,7.8,0.9,0.2,176156,6717,70911,
294,https://book.douban.com/subject/26576861/,derived,20.0,13.0,6.0,1.0,0.0,0.0,65.0,30.0,5.0,0.0,0.0,176156,6717,70911,
295,https://book.douban.com/subject/26585065/,official,,,,,,,69.4,24.3,5.3,0.6,0.4,138362,14553,32471,
296,https://book.douban.com/subject/26585065/,derived,20.0,16.0,3.0,1.0,0.0,0.0,80.0,15.0,5.0,0.0,0.0,138362,14553,32471,
297,https://book.douban.com/subject/26586492/,official,,,,,,,55.2,36.5,7.5,0.6,0.2,35225,1147,35739,
298,https://book.douban.com/subject/26586492/,derived,20.0,15.0,4.0,0.0,1.0,0.0,75.0,20.0,0.0,5.0,0.0,35225,1147,35739,
299,https://book.douban.com/subject/26672693/,official,,,,,,,65.1,27.7,6.2,0.8,0.3,151308,4528,158703,
300,https://book.douban.com/subject/26672693/,derived,20.0,15.0,4.0,1.0,0.0,0.0,75.0,20.0,5.0,0.0,0.0,151308,4528,158703,
301,https://book.douban.com/subject/26698660/,official,,,,,,,56.8,34.3,7.7,0.8,0.3,160510,12880,113372,
302,https://book.douban.com/subject/26698660/,derived,20.0,12.0,4.0,3.0,1.0,0.0,60.0,20.0,15.0,5.0,0.0,160510,12880,113372,
303,https://book.douban.com/subject/26704403/,official,,,,,,,54.7,35.2,8.7,1.1,0.4,122340,8009,37511,
304,https://book.douban.com/subject/26704403/,derived,19.0,15.0,3.0,1.0,0.0,0.0,78.9474,15.7895,5.2632,0.0,0.0,122340,8009,37511,
305,https://book.douban.com/subject/26734559/,official,,,,,,,67.7,27.8,4.1,0.3,0.1,37123,1396,47472,
306,https://book.douban.com/subject/26734559/,derived,19.0,18.0,1.0,0.0,0.0,0.0,94.7368,5.2632,0.0,0.0,0.0,37123,1396,47472,
307,https://book.douban.com/subject/26757680/,official,,,,,,,58.7,34.3,6.4,0.5,0.2,38118,2233,66542,
308,https://book.douban.com/subject/26757680/,derived,19.0,8.0,9.0,1.0,1.0,0.0,42.1053,47.3684,5.2632,5.2632,0.0,38118,2233,66542,
309,https://book.douban.com/subject/26820347/,official,,,,,,,66.1,26.4,5.7,0.8,1.0,49970,6425,39531,
310,https://book.douban.com/subject/26820347/,derived,19.0,10.0,9.0,0.0,0.0,0.0,52.6316,47.3684,0.0,0.0,0.0,49970,6425,39531,
311,https://book.douban.com/subject/26854318/,official,,,,,,,63.7,31.0,4.8,0.4,0.2,66734,6162,19970,
312,https://book.douban.com/subject/26854318/,derived,20.0,16.0,4.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,66734,6162,19970,
313,https://book.douban.com/subject/26861418/,official,,,,,,,75.7,20.9,2.8,0.2,0.3,45331,1581,14322,
314,https://book.douban.com/subject/26861418/,derived,19.0,18.0,1.0,0.0,0.0,0.0,94.7368,5.2632,0.0,0.0,0.0,45331,1581,14322,
315,https://book.douban.com/subject/26877752/,official,,,,,,,54.9,36.3,8.2,0.5,0.1,52215,2440,237224,
316,https://book.douban.com/subject/26877752/,derived,20.0,12.0,8.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,52215,2440,237224,
317,https://book.douban.com/subject/26878124/,official,,,,,,,54.0,37.2,7.8,0.7,0.2,149005,11638,183595,
318,https://book.douban.com/subject/26878124/,derived,20.0,14.0,5.0,0.0,1.0,0.0,70.0,25.0,0.0,5.0,0.0,149005,11638,183595,
319,https://book.douban.com/subject/26896859/,official,,,,,,,55.7,35.1,8.4,0.7,0.2,60351,2275,46418,
320,https://book.douban.com/subject/26896859/,derived,19.0,14.0,5.0,0.0,0.0,0.0,73.6842,26.3158,0.0,0.0,0.0,60351,2275,46418,
321,https://book.douban.com/subject/26905337/,official,,,,,,,70.5,24.5,4.3,0.4,0.3,52071,2547,56081,
322,https://book.douban.com/subject/26905337/,derived,20.0,8.0,9.0,3.0,0.0,0.0,40.0,45.0,15.0,0.0,0.0,52071,2547,56081,
323,https://book.douban.com/subject/26925171/,official,,,,,,,82.0,15.8,1.8,0.2,0.2,24272,2252,24347,
324,https://book.douban.com/subject/26925171/,derived,19.0,16.0,3.0,0.0,0.0,0.0,84.2105,15.7895,0.0,0.0,0.0,24272,2252,24347,
325,https://book.douban.com/subject/26980487/,official,,,,,,,65.0,26.0,7.3,1.1,0.5,140254,8884,217890,
326,https://book.douban.com/subject/26980487/,derived,20.0,16.0,2.0,0.0,1.0,1.0,80.0,10.0,0.0,5.0,5.0,140254,8884,217890,
327,https://book.douban.com/subject/26986954/,official,,,,,,,67.4,27.9,4.2,0.4,0.1,141559,4805,152531,
328,https://book.douban.com/subject/26986954/,derived,20.0,13.0,5.0,2.0,0.0,0.0,65.0,25.0,10.0,0.0,0.0,141559,4805,152531,
329,https://book.douban.com/subject/27002046/,official,,,,,,,64.3,29.4,5.5,0.5,0.2,0,0,0,
330,https://book.douban.com/subject/27002046/,derived,18.0,11.0,4.0,2.0,1.0,0.0,61.1111,22.2222,11.1111,5.5556,0.0,0,0,0,
331,https://book.douban.com/subject/27062726/,official,,,,,,,57.7,37.3,4.7,0.3,0.1,24572,1747,17838,
332,https://book.douban.com/subject/27062726/,derived,19.0,11.0,7.0,1.0,0.0,0.0,57.8947,36.8421,5.2632,0.0,0.0,24572,1747,17838,
333,https://book.douban.com/subject/27104959/,official,,,,,,,56.5,35.5,7.3,0.5,0.2,68840,2929,120844,
334,https://book.douban.com/subject/27104959/,derived,19.0,13.0,6.0,0.0,0.0,0.0,68.4211,31.5789,0.0,0.0,0.0,68840,2929,120844,
335,https://book.douban.com/subject/27184303/,official,,,,,,,63.4,31.1,5.1,0.4,0.1,49688,2860,57286,
336,https://book.douban.com/subject/27184303/,derived,19.0,16.0,2.0,0.0,0.0,1.0,84.2105,10.5263,0.0,0.0,5.2632,49688,2860,57286,
337,https://book.douban.com/subject/27614904/,official,,,,,,,69.1,25.7,4.4,0.4,0.3,293672,23647,554940,
338,https://book.douban.com/subject/27614904/,derived,19.0,8.0,8.0,2.0,1.0,0.0,42.1053,42.1053,10.5263,5.2632,0.0,293672,23647,554940,
339,https://book.douban.com/subject/27615361/,official,,,,,,,72.9,21.9,4.4,0.6,0.2,59715,4030,24908,
340,https://book.douban.com/subject/27615361/,derived,20.0,18.0,2.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,59715,4030,24908,
341,https://book.douban.com/subject/3006581/,official,,,,,,,62.2,31.0,6.3,0.4,0.1,116450,3234,230973,
342,https://book.douban.com/subject/3006581/,derived,19.0,9.0,8.0,1.0,0.0,1.0,47.3684,42.1053,5.2632,0.0,5.2632,116450,3234,230973,
343,https://book.douban.com/subject/30116399/,official,,,,,,,75.0,21.6,2.9,0.3,0.2,74051,3692,14250,
344,https://book.douban.com/subject/30116399/,derived,17.0,14.0,3.0,0.0,0.0,0.0,82.3529,17.6471,0.0,0.0,0.0,74051,3692,14250,
345,https://book.douban.com/subject/30125030/,official,,,,,,,61.3,32.3,5.7,0.4,0.2,47129,1576,29737,
346,https://book.douban.com/subject/30125030/,derived,20.0,18.0,2.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,47129,1576,29737,
347,https://book.douban.com/subject/30142261/,official,,,,,,,55.1,36.7,7.3,0.6,0.2,97299,3462,62256,
348,https://book.douban.com/subject/30142261/,derived,19.0,11.0,8.0,0.0,0.0,0.0,57.8947,42.1053,0.0,0.0,0.0,97299,3462,62256,
349,https://book.douban.com/subject/30172069/,official,,,,,,,68.9,25.8,4.7,0.4,0.2,172266,4154,136369,
350,https://book.douban.com/subject/30172069/,derived,20.0,17.0,2.0,1.0,0.0,0.0,85.0,10.0,5.0,0.0,0.0,172266,4154,136369,
351,https://book.douban.com/subject/3017857/,official,,,,,,,48.2,42.1,9.3,0.3,0.1,52508,1232,122944,
352,https://book.douban.com/subject/3017857/,derived,20.0,12.0,7.0,1.0,0.0,0.0,60.0,35.0,5.0,0.0,0.0,52508,1232,122944,
354,https://book.douban.com/subject/3026879/,derived,20.0,10.0,7.0,1.0,2.0,0.0,50.0,35.0,5.0,10.0,0.0,168726,8874,88589,
355,https://book.douban.com/subject/30277179/,official,,,,,,,62.3,31.6,5.7,0.3,0.1,39377,1418,16261,
356,https://book.douban.com/subject/30277179/,derived,19.0,16.0,3.0,0.0,0.0,0.0,84.2105,15.7895,0.0,0.0,0.0,39377,1418,16261,
357,https://book.douban.com/subject/30414743/,official,,,,,,,48.2,43.4,7.7,0.5,0.2,61111,6242,65838,
358,https://book.douban.com/subject/30414743/,derived,20.0,15.0,4.0,1.0,0.0,0.0,75.0,20.0,5.0,0.0,0.0,61111,6242,65838,
359,https://book.douban.com/subject/30471298/,official,,,,,,,69.4,24.8,5.0,0.4,0.3,56272,1898,57327,
360,https://book.douban.com/subject/30471298/,derived,20.0,13.0,5.0,1.0,1.0,0.0,65.0,25.0,5.0,5.0,0.0,56272,1898,57327,
361,https://book.douban.com/subject/30484795/,official,,,,,,,52.0,39.8,7.4,0.5,0.3,44260,1193,32178,
362,https://book.douban.com/subject/30484795/,derived,20.0,16.0,4.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,44260,1193,32178,
363,https://book.douban.com/subject/3054821/,official,,,,,,,64.1,28.1,6.8,0.6,0.3,36522,1894,21986,
364,https://book.douban.com/subject/3054821/,derived,20.0,16.0,4.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,36522,1894,21986,
365,https://book.douban.com/subject/3071717/,official,,,,,,,52.8,36.9,9.4,0.7,0.2,130656,10981,174268,
366,https://book.douban.com/subject/3071717/,derived,20.0,14.0,5.0,1.0,0.0,0.0,70.0,25.0,5.0,0.0,0.0,130656,10981,174268,
367,https://book.douban.com/subject/3131626/,official,,,,,,,60.9,30.4,7.6,0.8,0.3,71827,3437,40875,
368,https://book.douban.com/subject/3131626/,derived,20.0,17.0,3.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,71827,3437,40875,
369,https://book.douban.com/subject/3136271/,official,,,,,,,48.4,40.3,10.4,0.7,0.2,88914,5971,164362,
370,https://book.douban.com/subject/3136271/,derived,19.0,14.0,5.0,0.0,0.0,0.0,73.6842,26.3158,0.0,0.0,0.0,88914,5971,164362,
371,https://book.douban.com/subject/3162991/,official,,,,,,,78.5,18.2,2.9,0.2,0.2,164957,12810,45171,
372,https://book.douban.com/subject/3162991/,derived,20.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,164957,12810,45171,
373,https://book.douban.com/subject/3183775/,official,,,,,,,75.1,21.2,3.2,0.3,0.2,94075,4772,131785,
374,https://book.douban.com/subject/3183775/,derived,20.0,19.0,1.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,94075,4772,131785,
376,https://book.douban.com/subject/3211779/,derived,20.0,15.0,3.0,0.0,0.0,2.0,75.0,15.0,0.0,0.0,10.0,129919,7709,732312,
377,https://book.douban.com/subject/3261600/,official,,,,,,,67.6,24.8,6.2,0.8,0.6,121263,7072,51431,
378,https://book.douban.com/subject/3261600/,derived,19.0,15.0,1.0,2.0,0.0,1.0,78.9474,5.2632,10.5263,0.0,5.2632,121263,7072,51431,
379,https://book.douban.com/subject/33440205/,official,,,,,,,53.7,34.1,10.0,1.6,0.6,279410,23370,278950,
380,https://book.douban.com/subject/33440205/,derived,19.0,11.0,4.0,2.0,1.0,1.0,57.8947,21.0526,10.5263,5.2632,5.2632,279410,23370,278950,
381,https://book.douban.com/subject/33658616/,official,,,,,,,55.6,36.0,7.5,0.7,0.2,121542,2100,114997,
382,https://book.douban.com/subject/33658616/,derived,20.0,19.0,1.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,121542,2100,114997,
383,https://book.douban.com/subject/3410718/,official,,,,,,,68.8,25.8,4.7,0.5,0.2,110957,6519,50331,
384,https://book.douban.com/subject/3410718/,derived,20.0,15.0,4.0,0.0,0.0,1.0,75.0,20.0,0.0,0.0,5.0,110957,6519,50331,
385,https://book.douban.com/subject/34432750/,official,,,,,,,62.3,28.3,7.8,1.2,0.4,80689,5801,91024,
386,https://book.douban.com/subject/34432750/,derived,20.0,12.0,2.0,2.0,1.0,3.0,60.0,10.0,10.0,5.0,15.0,80689,5801,91024,
387,https://book.douban.com/subject/34835082/,official,,,,,,,68.4,25.4,5.4,0.6,0.2,90661,5306,68558,
388,https://book.douban.com/subject/34835082/,derived,19.0,13.0,6.0,0.0,0.0,0.0,68.4211,31.5789,0.0,0.0,0.0,90661,5306,68558,
389,https://book.douban.com/subject/34896921/,official,,,,,,,66.7,26.2,5.0,0.9,1.2,121654,7805,25177,
390,https://book.douban.com/subject/34896921/,derived,18.0,11.0,6.0,0.0,1.0,0.0,61.1111,33.3333,0.0,5.5556,0.0,121654,7805,25177,
391,https://book.douban.com/subject/34990839/,official,,,,,,,67.5,26.0,5.5,0.7,0.4,66654,5219,46610,
392,https://book.douban.com/subject/34990839/,derived,19.0,14.0,4.0,0.0,0.0,1.0,73.6842,21.0526,0.0,0.0,5.2632,66654,5219,46610,
393,https://book.douban.com/subject/34998019/,official,,,,,,,60.3,33.2,5.7,0.5,0.4,108577,3932,166864,
394,https://book.douban.com/subject/34998019/,derived,19.0,15.0,1.0,1.0,0.0,2.0,78.9474,5.2632,5.2632,0.0,10.5263,108577,3932,166864,
395,https://book.douban.com/subject/35031587/,official,,,,,,,58.6,34.7,6.0,0.5,0.2,111620,3726,168703,
396,https://book.douban.com/subject/35031587/,derived,19.0,15.0,4.0,0.0,0.0,0.0,78.9474,21.0526,0.0,0.0,0.0,111620,3726,168703,
397,https://book.douban.com/subject/35094680/,official,,,,,,,59.0,32.5,7.6,0.8,0.2,86096,2255,70595,
398,https://book.douban.com/subject/35094680/,derived,17.0,12.0,5.0,0.0,0.0,0.0,70.5882,29.4118,0.0,0.0,0.0,86096,2255,70595,
399,https://book.douban.com/subject/35170896/,official,,,,,,,68.8,24.9,5.2,0.7,0.4,59385,2088,43265,
400,https://book.douban.com/subject/35170896/,derived,20.0,10.0,10.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,59385,2088,43265,
401,https://book.douban.com/subject/3518332/,official,,,,,,,64.3,29.5,5.7,0.4,0.1,45477,1109,46005,
402,https://book.douban.com/subject/3518332/,derived,19.0,14.0,5.0,0.0,0.0,0.0,73.6842,26.3158,0.0,0.0,0.0,45477,1109,46005,
403,https://book.douban.com/subject/35218475/,official,,,,,,,66.8,28.2,4.5,0.4,0.2,19370,670,29443,
404,https://book.douban.com/subject/35218475/,derived,20.0,14.0,6.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,19370,670,29443,
405,https://book.douban.com/subject/35272817/,official,,,,,,,74.1,22.2,3.4,0.2,0.1,55204,1797,38258,
406,https://book.douban.com/subject/35272817/,derived,20.0,19.0,1.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,55204,1797,38258,
407,https://book.douban.com/subject/35313227/,official,,,,,,,69.3,25.9,3.9,0.6,0.3,116814,7330,51165,
408,https://book.douban.com/subject/35313227/,derived,20.0,18.0,1.0,1.0,0.0,0.0,90.0,5.0,5.0,0.0,0.0,116814,7330,51165,
409,https://book.douban.com/subject/35317169/,official,,,,,,,58.5,33.0,7.3,0.8,0.4,77411,3689,25257,
410,https://book.douban.com/subject/35317169/,derived,18.0,14.0,4.0,0.0,0.0,0.0,77.7778,22.2222,0.0,0.0,0.0,77411,3689,25257,
411,https://book.douban.com/subject/35430425/,official,,,,,,,63.6,30.1,5.4,0.6,0.2,122691,4304,49733,
